Code,ISIN,Name,GroupCode,CapSize,IndLarge,IndMedium,IndSmall
088350,KR7088350004,한화생명,ST,2.0,21,25,0
088790,KR7088790001,진도,ST,3.0,16,0,0
088980,KR7088980008,맥쿼리인프라,IF,1.0,21,0,0
089470,KR7089470009,HDC현대EP,ST,3.0,27,8,0
089590,KR7089590004,제주항공,ST,2.0,19,0,0
089860,KR7089860001,롯데렌탈,ST,2.0,26,0,0
090080,KR7090080003,평화산업,ST,3.0,27,15,0
090350,KR7090350000,노루페인트,ST,3.0,27,8,0
090355,KR7090351008,노루페인트우,ST,0.0,27,8,0
090370,KR7090370008,메타랩스,ST,3.0,27,6,0
090430,KR7090430000,아모레퍼시픽,ST,1.0,27,8,0
090435,KR7090431008,아모레퍼시픽우,ST,0.0,27,8,0
090460,KR7090460007,비에이치,ST,2.0,27,13,0
091090,KR7091090001,세원이앤씨,ST,3.0,27,11,0
091160,KR7091160002,KODEX 반도체,EF,,0,0,0
091170,KR7091170001,KODEX 은행,EF,,0,0,0
091180,KR7091180000,KODEX 자동차,EF,,0,0,0
091220,KR7091220004,TIGER 은행,EF,,0,0,0
091230,KR7091230003,TIGER 반도체,EF,,0,0,0
091810,KR7091810002,티웨이항공,ST,2.0,19,0,0
092200,KR7092200005,디아이씨,ST,3.0,27,15,0
092220,KR7092220003,KEC,ST,3.0,27,13,0
092230,KR7092230002,KPX홀딩스,ST,3.0,27,8,0
092440,KR7092440007,기신정기,ST,3.0,27,12,0
092780,KR7092780006,DYP,ST,3.0,27,15,0
092790,KR7092790005,넥스틸,ST,3.0,27,11,0
093050,KR7093050003,LF,ST,3.0,27,6,0
093230,KR7093230001,이아이디,ST,3.0,16,0,0
093240,KR7093240000,형지엘리트,ST,3.0,27,6,0
093370,KR7093370005,후성,ST,2.0,27,8,0
094280,KR7094280005,효성ITX,ST,3.0,26,0,0
094800,KR7094800000,맵스리얼티1,MF,,0,0,0
095570,KR7095570008,AJ네트웍스,ST,3.0,26,0,0
095720,KR7095720009,웅진씽크빅,ST,3.0,26,0,0
096760,KR7096760004,JW홀딩스,ST,3.0,21,0,0
096770,KR7096770003,SK이노베이션,ST,1.0,27,8,0
096775,KR7096771001,SK이노베이션우,ST,0.0,27,8,0
097230,KR7097230007,HJ중공업,ST,2.0,18,0,0
097520,KR7097520001,엠씨넥스,ST,3.0,27,13,0
097950,KR7097950000,CJ제일제당,ST,1.0,27,5,0
097955,KR7097951008,CJ제일제당 우,ST,0.0,27,5,0
098560,KR7098560006,TIGER 방송통신,EF,,0,0,0
099140,KR7099140006,KODEX 차이나H,EF,,0,0,0
100090,KR7100090000,SK오션플랜트,ST,2.0,27,11,0
100220,KR7100220003,비상교육,ST,3.0,30,0,0
100250,KR7100250000,진양홀딩스,ST,3.0,27,8,0
100840,KR7100840008,SNT에너지,ST,2.0,27,12,0
100910,KR7100910009,KIWOOM KRX100,EF,,0,0,0
101140,KR7101140002,인바이오젠,ST,3.0,16,0,0
101280,KR7101280006,KODEX 일본TOPIX100,EF,,0,0,0
101530,KR7101530004,해태제과식품,ST,3.0,27,5,0
102110,KR7102110004,TIGER 200,EF,,0,0,0
102260,KR7102260007,동성케미컬,ST,3.0,27,8,0
102280,KR7102280005,쌍방울,ST,3.0,27,6,0
102460,KR7102460003,이연제약,ST,3.0,27,9,0
102780,KR7102780004,KODEX 삼성그룹,EF,,0,0,0
102960,KR7102960002,KODEX 기계장비,EF,,0,0,0
102970,KR7102970001,KODEX 증권,EF,,0,0,0
103140,KR7103140000,풍산,ST,2.0,27,11,0
103590,KR7103590006,일진전기,ST,2.0,27,13,0
104520,KR7104520002,KIWOOM 블루칩,EF,,0,0,0
104530,KR7104530001,KIWOOM 고배당,EF,,0,0,0
104700,KR7104700000,한국철강,ST,3.0,27,11,0
105010,KR7105010003,TIGER 라틴35,EF,,0,0,0
105190,KR7105190003,ACE 200,EF,,0,0,0
105560,KR7105560007,KB금융,ST,1.0,21,0,0
105630,KR7105630008,한세실업,ST,2.0,27,6,0
105780,KR7105780001,RISE 5대그룹주,EF,,0,0,0
105840,KR7105840003,우진,ST,3.0,27,14,0
107590,KR7107590002,미원홀딩스,ST,3.0,21,0,0
108320,KR7108320003,LX세미콘,ST,2.0,27,13,0
108450,KR7108450008,ACE 삼성그룹섹터가중,EF,,0,0,0
108590,KR7108590001,TREX 200,EF,,0,0,0
108670,KR7108670001,LX하우시스,ST,3.0,27,8,0
108675,KR7108671009,LX하우시스우,ST,0.0,27,8,0
109070,KR7109070003,주성코퍼레이션,ST,3.0,27,13,0
111110,KR7111110003,호전실업,ST,3.0,27,6,0
111380,KR7111380002,동인기연,ST,3.0,27,6,0
111770,KR7111770004,영원무역,ST,2.0,16,0,0
112610,KR7112610001,씨에스윈드,ST,2.0,27,11,0
114090,KR7114090004,GKL,ST,2.0,30,0,0
114100,KR7114100001,RISE 국고채3년,EF,,0,0,0
114260,KR7114260003,KODEX 국고채3년,EF,,0,0,0
114460,KR7114460009,ACE 국고채3년,EF,,0,0,0
114470,KR7114470008,KIWOOM 국고채3년,EF,,0,0,0
114800,KR7114800006,KODEX 인버스,EF,,0,0,0
114820,KR7114820004,TIGER 국채3년,EF,,0,0,0
117460,KR7117460006,KODEX 에너지화학,EF,,0,0,0
117580,KR7117580001,대성에너지,ST,3.0,17,0,0
117680,KR7117680009,KODEX 철강,EF,,0,0,0
117690,KR7117690008,TIGER 차이나항셍30,EF,,0,0,0
117700,KR7117700005,KODEX 건설,EF,,0,0,0
118000,KR7118000009,메타케어,ST,3.0,16,0,0
119650,KR7119650000,KC코트렐,ST,3.0,27,12,0
120030,KR7120030002,조선선재,ST,3.0,27,11,0
120110,KR7120110002,코오롱인더,ST,2.0,27,8,0
120115,KR7120111000,코오롱인더우,ST,0.0,27,8,0
122090,KR7122090004,PLUS 코스피50,EF,,0,0,0
122260,KR7122260003,KIWOOM 통안채1년,EF,,0,0,0
122630,KR7122630007,KODEX 레버리지,EF,,0,0,0
122900,KR7122900004,아이마켓코리아,ST,3.0,16,0,0
123310,KR7123310005,TIGER 인버스,EF,,0,0,0
123320,KR7123320004,TIGER 레버리지,EF,,0,0,0
123690,KR7123690000,한국화장품,ST,3.0,16,0,0
123700,KR7123700007,SJM,ST,3.0,27,15,0
123890,KR7123890006,한국자산신탁,ST,3.0,21,0,0
126560,KR7126560002,현대퓨처넷,ST,3.0,20,0,0
126720,KR7126720002,수산인더스트리,ST,3.0,18,0,0
128820,KR7128820008,대성산업,ST,3.0,16,0,0
128940,KR7128940004,한미약품,ST,1.0,27,9,0
129260,KR7129260006,인터지스,ST,3.0,19,0,0
130660,KR7130660004,한전산업,ST,3.0,26,0,0
130680,KR7130680002,TIGER 원유선물Enhanced(H),EF,,0,0,0
130730,KR7130730005,KIWOOM 단기자금,EF,,0,0,0
131890,KR7131890006,ACE 삼성그룹동일가중,EF,,0,0,0
132030,KR7132030008,KODEX 골드선물(H),EF,,0,0,0
133690,KR7133690008,TIGER 미국나스닥100,EF,,0,0,0
133820,KR7133820001,화인베스틸,ST,3.0,27,11,0
134380,KR7134380005,미원화학,ST,3.0,27,8,0
134790,KR7134790005,시디즈,ST,3.0,27,0,0
136340,KR7136340007,RISE 중기우량회사채,EF,,0,0,0
136490,KR7136490000,선진,ST,3.0,27,5,0
137310,KR7137310009,에스디바이오센서,ST,2.0,27,14,0
137610,KR7137610002,TIGER 농산물선물Enhanced(H),EF,,0,0,0
138040,KR7138040001,메리츠금융지주,ST,1.0,21,0,0
138230,KR7138230008,KIWOOM 미국달러선물,EF,,0,0,0
138490,KR7138490008,코오롱ENP,ST,3.0,27,8,0
138520,KR7138520002,TIGER 삼성그룹펀더멘털,EF,,0,0,0
138530,KR7138530001,TIGER LG그룹+펀더멘털,EF,,0,0,0
138540,KR7138540000,TIGER 현대차그룹+펀더멘털,EF,,0,0,0
138910,KR7138910005,KODEX 구리선물(H),EF,,0,0,0
138920,KR7138920004,KODEX 콩선물(H),EF,,0,0,0
138930,KR7138930003,BNK금융지주,ST,1.0,21,0,0
139130,KR7139130009,iM금융지주,ST,2.0,21,0,0
139220,KR7139220008,TIGER 200 건설,EF,,0,0,0
139230,KR7139230007,TIGER 200 중공업,EF,,0,0,0
139240,KR7139240006,TIGER 200 철강소재,EF,,0,0,0
139250,KR7139250005,TIGER 200 에너지화학,EF,,0,0,0
139260,KR7139260004,TIGER 200 IT,EF,,0,0,0
139270,KR7139270003,TIGER 200 금융,EF,,0,0,0
139280,KR7139280002,TIGER 경기방어,EF,,0,0,0
139290,KR7139290001,TIGER 200 경기소비재,EF,,0,0,0
139310,KR7139310007,TIGER 금속선물(H),EF,,0,0,0
139320,KR7139320006,TIGER 금은선물(H),EF,,0,0,0
139480,KR7139480008,이마트,ST,2.0,16,0,0
139660,KR7139660005,KIWOOM 미국달러선물인버스,EF,,0,0,0
139990,KR7139990006,아주스틸,ST,3.0,27,11,0
140570,KR7140570003,RISE 수출주,EF,,0,0,0
140580,KR7140580002,RISE 우량업종대표주,EF,,0,0,0
140700,KR7140700006,KODEX 보험,EF,,0,0,0
140710,KR7140710005,KODEX 운송,EF,,0,0,0
140910,KR7140910001,에이리츠,RT,3.0,28,0,0
140950,KR7140950007,파워 코스피100,EF,,0,0,0
143210,KR7143210003,핸즈코퍼레이션,ST,3.0,27,15,0
143850,KR7143850006,TIGER 미국S&P500선물(H),EF,,0,0,0
143860,KR7143860005,TIGER 헬스케어,EF,,0,0,0
144600,KR7144600004,KODEX 은선물(H),EF,,0,0,0
145210,KR7145210001,다이나믹디자인,ST,3.0,27,12,0
145270,KR7145270005,케이탑리츠,RT,3.0,28,0,0
145670,KR7145670006,ACE 인버스,EF,,0,0,0
145720,KR7145720009,덴티움,ST,2.0,27,14,0
145850,KR7145850004,TREX 펀더멘탈 200,EF,,0,0,0
145990,KR7145990008,삼양사,ST,3.0,27,5,0
145995,KR7145991006,삼양사우,ST,0.0,27,5,0
147970,KR7147970008,TIGER 모멘텀,EF,,0,0,0
148020,KR7148020001,RISE 200,EF,,0,0,0
148070,KR7148070006,KIWOOM 국고채10년,EF,,0,0,0
150460,KR7150460004,TIGER 중국소비테마,EF,,0,0,0
152100,KR7152100004,PLUS 200,EF,,0,0,0
152380,KR7152380002,KODEX 국채선물10년,EF,,0,0,0
152500,KR7152500005,ACE 레버리지,EF,,0,0,0
152550,KR7152550000,한국ANKOR유전,MF,,0,0,0
152870,KR7152870002,파워 200,EF,,0,0,0
153130,KR7153130000,KODEX 단기채권,EF,,0,0,0
153270,KR7153270004,KIWOOM 코스피100,EF,,0,0,0
155660,KR7155660004,DSR,ST,3.0,27,11,0
156080,KR7156080004,KODEX MSCI Korea,EF,,0,0,0
157450,KR7157450008,TIGER 단기통안채,EF,,0,0,0
157490,KR7157490004,TIGER 소프트웨어,EF,,0,0,0
157500,KR7157500000,TIGER 증권,EF,,0,0,0
159800,KR7159800002,마이티 코스피100,EF,,0,0,0
160580,KR7160580007,TIGER 구리실물,EF,,0,0,0
161000,KR7161000005,애경케미칼,ST,3.0,27,8,0
161390,KR7161390000,한국타이어앤테크놀로지,ST,1.0,27,8,0
161510,KR7161510003,PLUS 고배당주,EF,,0,0,0
161890,KR7161890009,한국콜마,ST,2.0,27,8,0
163560,KR7163560006,동일고무벨트,ST,3.0,27,8,0
166400,KR7166400002,TIGER 200커버드콜OTM,EF,,0,0,0
167860,KR7167860006,KIWOOM 국고채10년레버리지,EF,,0,0,0
168580,KR7168580009,ACE 중국본토CSI300,EF,,0,0,0
169950,KR7169950003,KODEX 차이나A50,EF,,0,0,0
170900,KR7170900005,동아에스티,ST,2.0,27,9,0
174350,KR7174350009,TIGER 로우볼,EF,,0,0,0
174360,KR7174360008,RISE 중국본토대형주CSI100,EF,,0,0,0
175330,KR7175330000,JB금융지주,ST,1.0,21,0,0
176950,KR7176950004,KODEX 국채선물10년인버스,EF,,0,0,0
178920,KR7178920005,PI첨단소재,ST,2.0,27,8,0
180640,KR7180640005,한진칼,ST,1.0,21,0,0
18064K,KR718064K016,한진칼우,ST,0.0,21,0,0
181480,KR7181480005,ACE 미국부동산리츠(합성 H),EF,,0,0,0
181710,KR7181710005,NHN,ST,2.0,29,0,0
182480,KR7182480004,TIGER 미국MSCI리츠(합성 H),EF,,0,0,0
182490,KR7182490003,TIGER 단기선진하이일드(합성 H),EF,,0,0,0
183190,KR7183190008,아세아시멘트,ST,3.0,27,10,0
183700,KR7183700004,RISE 채권혼합,EF,,0,0,0
183710,KR7183710003,RISE 주식혼합,EF,,0,0,0
185680,KR7185680006,KODEX 미국S&P바이오(합성),EF,,0,0,0
185750,KR7185750007,종근당,ST,2.0,27,9,0
189400,KR7189400005,PLUS 글로벌MSCI(합성 H),EF,,0,0,0
190620,KR7190620005,ACE 단기통안채,EF,,0,0,0
192080,KR7192080000,더블유게임즈,ST,2.0,29,0,0
192090,KR7192090009,TIGER 차이나CSI300,EF,,0,0,0
192400,KR7192400000,쿠쿠홀딩스,ST,2.0,21,0,0
192650,KR7192650000,드림텍,ST,2.0,27,13,0
192720,KR7192720001,파워 고배당저변동성,EF,,0,0,0
192820,KR7192820009,코스맥스,ST,2.0,27,8,0
194370,KR7194370003,제이에스코퍼레이션,ST,3.0,27,6,0
195870,KR7195870001,해성디에스,ST,3.0,27,13,0
195920,KR7195920004,TIGER 일본TOPIX(합성 H),EF,,0,0,0
195930,KR7195930003,TIGER 유로스탁스50(합성 H),EF,,0,0,0
195970,KR7195970009,PLUS 선진국MSCI(합성 H),EF,,0,0,0
195980,KR7195980008,PLUS 신흥국MSCI(합성 H),EF,,0,0,0
196030,KR7196030001,ACE 일본TOPIX레버리지(H),EF,,0,0,0
196230,KR7196230007,RISE 단기통안채,EF,,0,0,0
200030,KR7200030005,KODEX 미국S&P500산업재(합성),EF,,0,0,0
200250,KR7200250009,KIWOOM 인도Nifty50(합성),EF,,0,0,0
200880,KR7200880003,서연이화,ST,3.0,27,15,0
203780,KR7203780002,TIGER 미국나스닥바이오,EF,,0,0,0
204210,KR7204210009,스타에스엠리츠,RT,3.0,28,0,0
204320,KR7204320006,HL만도,ST,2.0,27,15,0
204450,KR7204450001,KODEX 차이나H레버리지(H),EF,,0,0,0
204480,KR7204480008,TIGER 차이나CSI300레버리지(합성),EF,,0,0,0
205720,KR7205720006,ACE 일본TOPIX인버스(합성 H),EF,,0,0,0
207940,KR7207940008,삼성바이오로직스,ST,1.0,27,9,0
210540,KR7210540001,디와이파워,ST,3.0,27,12,0
210780,KR7210780003,TIGER 코스피고배당,EF,,0,0,0
210980,KR7210980009,SK디앤디,ST,3.0,28,0,0
211560,KR7211560008,TIGER 배당성장,EF,,0,0,0
211900,KR7211900006,KODEX 배당성장,EF,,0,0,0
213500,KR7213500002,한솔제지,ST,3.0,27,7,0
213610,KR7213610009,KODEX 삼성그룹밸류,EF,,0,0,0
213630,KR7213630007,PLUS 미국다우존스고배당주(합성 H),EF,,0,0,0
214320,KR7214320004,이노션,ST,2.0,26,0,0
214330,KR7214330003,금호에이치티,ST,3.0,27,15,0
214390,KR7214390007,경보제약,ST,3.0,27,9,0
214420,KR7214420002,토니모리,ST,3.0,27,8,0
214980,KR7214980005,KODEX 단기채권PLUS,EF,,0,0,0
215620,KR7215620006,HK S&P코리아로우볼,EF,,0,0,0
217770,KR7217770007,TIGER 원유선물인버스(H),EF,,0,0,0
217780,KR7217780006,TIGER 차이나CSI300인버스(합성),EF,,0,0,0
218420,KR7218420008,KODEX 미국S&P500에너지(합성),EF,,0,0,0
219390,KR7219390002,RISE 미국S&P원유생산기업(합성 H),EF,,0,0,0
219480,KR7219480001,KODEX 미국S&P500선물(H),EF,,0,0,0
219900,KR7219900008,ACE 중국본토CSI300레버리지(합성),EF,,0,0,0
220130,KR7220130009,SOL 차이나강소기업CSI500(합성 H),EF,,0,0,0
223190,KR7223190000,KODEX 200가치저변동,EF,,0,0,0
225030,KR7225030006,TIGER 미국S&P500선물인버스(H),EF,,0,0,0
225040,KR7225040005,TIGER 미국S&P500레버리지(합성 H),EF,,0,0,0
225050,KR7225050004,TIGER 유로스탁스레버리지(합성 H),EF,,0,0,0
225060,KR7225060003,TIGER 이머징마켓MSCI레버리지(합성 H),EF,,0,0,0
225130,KR7225130004,ACE 골드선물 레버리지(합성 H),EF,,0,0,0
225800,KR7225800002,KIWOOM 미국달러선물레버리지,EF,,0,0,0
226320,KR7226320000,잇츠한불,ST,3.0,27,8,0
226380,KR7226380004,ACE Fn성장소비주도주,EF,,0,0,0
226490,KR7226490001,KODEX 코스피,EF,,0,0,0
226980,KR7226980001,KODEX 200 중소형,EF,,0,0,0
227540,KR7227540002,TIGER 200 헬스케어,EF,,0,0,0
227550,KR7227550001,TIGER 200 산업재,EF,,0,0,0
227560,KR7227560000,TIGER 200 생활소비재,EF,,0,0,0
227570,KR7227570009,TIGER 우량가치,EF,,0,0,0
227830,KR7227830007,PLUS 코스피,EF,,0,0,0
227840,KR7227840006,현대코퍼레이션홀딩스,ST,3.0,16,0,0
228790,KR7228790002,TIGER 화장품,EF,,0,0,0
228800,KR7228800009,TIGER 여행레저,EF,,0,0,0
228810,KR7228810008,TIGER 미디어컨텐츠,EF,,0,0,0
228820,KR7228820007,TIGER KTOP30,EF,,0,0,0
229200,KR7229200001,KODEX 코스닥150,EF,,0,0,0
229640,KR7229640008,LS에코에너지,ST,2.0,21,0,0
229720,KR7229720008,KODEX KTOP30,EF,,0,0,0
230480,KR7230480006,KIWOOM 미국달러선물인버스2X,EF,,0,0,0
232080,KR7232080002,TIGER 코스닥150,EF,,0,0,0
233160,KR7233160001,TIGER 코스닥150 레버리지,EF,,0,0,0
233740,KR7233740000,KODEX 코스닥150레버리지,EF,,0,0,0
234080,KR7234080000,JW생명과학,ST,3.0,27,9,0
234310,KR7234310001,RISE V&S셀렉트밸류,EF,,0,0,0
236350,KR7236350005,TIGER 인도니프티50레버리지(합성),EF,,0,0,0
237350,KR7237350004,KODEX 코스피100,EF,,0,0,0
237370,KR7237370002,KODEX 배당성장채권혼합,EF,,0,0,0
237440,KR7237440003,TIGER 경기방어채권혼합,EF,,0,0,0
238670,KR7238670004,PLUS 스마트베타Quality채권혼합,EF,,0,0,0
238720,KR7238720007,ACE 일본Nikkei225(H),EF,,0,0,0
239660,KR7239660004,PLUS 우량회사채50,EF,,0,0,0
241180,KR7241180009,TIGER 일본니케이225,EF,,0,0,0
241390,KR7241390004,RISE V&S셀렉트밸류채권혼합,EF,,0,0,0
241560,KR7241560002,두산밥캣,ST,1.0,27,12,0
241590,KR7241590009,화승엔터프라이즈,ST,2.0,27,6,0
243880,KR7243880002,TIGER 200IT레버리지,EF,,0,0,0
243890,KR7243890001,TIGER 200에너지화학레버리지,EF,,0,0,0
244580,KR7244580007,KODEX 바이오,EF,,0,0,0
244620,KR7244620001,KODEX 모멘텀Plus,EF,,0,0,0
244660,KR7244660007,KODEX 퀄리티Plus,EF,,0,0,0
244670,KR7244670006,KODEX 밸류Plus,EF,,0,0,0
244920,KR7244920005,에이플러스에셋,ST,3.0,21,0,0
245340,KR7245340005,TIGER 미국다우존스30,EF,,0,0,0
245350,KR7245350004,TIGER 유로스탁스배당30,EF,,0,0,0
245360,KR7245360003,TIGER 차이나HSCEI,EF,,0,0,0
245710,KR7245710009,ACE 베트남VN30(합성),EF,,0,0,0
248070,KR7248070005,솔루엠,ST,2.0,27,13,0
248170,KR7248170003,샘표식품,ST,3.0,27,5,0
248270,KR7248270001,TIGER S&P글로벌헬스케어(합성),EF,,0,0,0
249420,KR7249420001,일동제약,ST,3.0,27,9,0
250730,KR7250730009,RISE 차이나HSCEI(H),EF,,0,0,0
250780,KR7250780004,TIGER 코스닥150선물인버스,EF,,0,0,0
251270,KR7251270005,넷마블,ST,1.0,29,0,0
251340,KR7251340006,KODEX 코스닥150선물인버스,EF,,0,0,0
251350,KR7251350005,KODEX 선진국MSCI World,EF,,0,0,0
251590,KR7251590006,PLUS 고배당저변동50,EF,,0,0,0
251600,KR7251600003,PLUS 고배당주채권혼합,EF,,0,0,0
252000,KR7252000005,TIGER 200동일가중,EF,,0,0,0
252400,KR7252400007,RISE 200선물레버리지,EF,,0,0,0
252410,KR7252410006,RISE 200선물인버스,EF,,0,0,0
252420,KR7252420005,RISE 200선물인버스2X,EF,,0,0,0
252650,KR7252650007,KODEX 200동일가중,EF,,0,0,0
252670,KR7252670005,KODEX 200선물인버스2X,EF,,0,0,0
252710,KR7252710009,TIGER 200선물인버스2X,EF,,0,0,0
253150,KR7253150007,PLUS 200선물레버리지,EF,,0,0,0
253160,KR7253160006,PLUS 200선물인버스2X,EF,,0,0,0
253230,KR7253230007,KIWOOM 200선물인버스2X,EF,,0,0,0
253240,KR7253240006,KIWOOM 200선물인버스,EF,,0,0,0
253250,KR7253250005,KIWOOM 200선물레버리지,EF,,0,0,0
253280,KR7253280002,RISE 헬스케어,EF,,0,0,0
253290,KR7253290001,RISE 헬스케어채권혼합,EF,,0,0,0
256440,KR7256440009,ACE 인도네시아MSCI(합성),EF,,0,0,0
256450,KR7256450008,PLUS 심천차이넥스트(합성),EF,,0,0,0
256750,KR7256750001,KODEX 차이나심천ChiNext(합성),EF,,0,0,0
259960,KR7259960003,크래프톤,ST,1.0,29,0,0
261060,KR7261060008,TIGER 코스닥150IT,EF,,0,0,0
261070,KR7261070007,TIGER 코스닥150바이오테크,EF,,0,0,0
261110,KR7261110001,TIGER 미국달러선물레버리지,EF,,0,0,0
261120,KR7261120000,TIGER 미국달러선물인버스2X,EF,,0,0,0
261140,KR7261140008,TIGER 우선주,EF,,0,0,0
261220,KR7261220008,KODEX WTI원유선물(H),EF,,0,0,0
261240,KR7261240006,KODEX 미국달러선물,EF,,0,0,0
261250,KR7261250005,KODEX 미국달러선물레버리지,EF,,0,0,0
261260,KR7261260004,KODEX 미국달러선물인버스2X,EF,,0,0,0
261270,KR7261270003,KODEX 미국달러선물인버스,EF,,0,0,0
261920,KR7261920003,ACE 필리핀MSCI(합성),EF,,0,0,0
264900,KR7264900002,크라운제과,ST,3.0,27,5,0
26490K,KR726490K013,크라운제과우,ST,0.0,27,5,0
265690,KR7265690008,ACE 러시아MSCI(합성),EF,,0,0,0
266160,KR7266160001,RISE 고배당,EF,,0,0,0
266360,KR7266360007,KODEX 미디어&엔터테인먼트,EF,,0,0,0
266370,KR7266370006,KODEX IT,EF,,0,0,0
266390,KR7266390004,KODEX 경기소비재,EF,,0,0,0
266410,KR7266410000,KODEX 필수소비재,EF,,0,0,0
266420,KR7266420009,KODEX 헬스케어,EF,,0,0,0
266550,KR7266550003,PLUS 중형주저변동50,EF,,0,0,0
267250,KR7267250009,HD현대,ST,1.0,21,0,0
267260,KR7267260008,HD현대일렉트릭,ST,1.0,27,13,0
267270,KR7267270007,HD현대건설기계,ST,2.0,27,12,0
267290,KR7267290005,경동도시가스,ST,3.0,17,0,0
267440,KR7267440006,RISE 미국장기국채선물(H),EF,,0,0,0
267450,KR7267450005,RISE 미국장기국채선물인버스(H),EF,,0,0,0
267490,KR7267490001,RISE 미국장기국채선물레버리지(합성 H),EF,,0,0,0
267770,KR7267770006,TIGER 200선물레버리지,EF,,0,0,0
267850,KR7267850006,아시아나IDT,ST,3.0,29,0,0
268280,KR7268280005,미원에스씨,ST,2.0,27,8,0
269370,KR7269370003,TIGER S&P글로벌인프라(합성),EF,,0,0,0
269420,KR7269420006,KODEX S&P글로벌인프라(합성),EF,,0,0,0
269530,KR7269530002,PLUS S&P글로벌인프라,EF,,0,0,0
269540,KR7269540001,PLUS 미국S&P500(H),EF,,0,0,0
270800,KR7270800006,RISE KQ고배당,EF,,0,0,0
270810,KR7270810005,RISE 코스닥150,EF,,0,0,0
271050,KR7271050007,KODEX WTI원유선물인버스(H),EF,,0,0,0
271060,KR7271060006,KODEX 3대농산물선물(H),EF,,0,0,0
271560,KR7271560005,오리온,ST,1.0,27,5,0
271940,KR7271940009,일진하이솔루스,ST,2.0,27,15,0
271980,KR7271980005,제일약품,ST,3.0,27,9,0
272210,KR7272210006,한화시스템,ST,1.0,27,13,0
272450,KR7272450008,진에어,ST,2.0,19,0,0
272550,KR7272550005,삼양패키징,ST,3.0,27,8,0
272560,KR7272560004,RISE 단기국공채액티브,EF,,0,0,0
272570,KR7272570003,RISE 중장기국공채액티브,EF,,0,0,0
272580,KR7272580002,TIGER 단기채권액티브,EF,,0,0,0
272910,KR7272910001,ACE 중장기국공채액티브,EF,,0,0,0
273130,KR7273130005,KODEX 종합채권(AA-이상)액티브,EF,,0,0,0
273140,KR7273140004,KODEX 단기변동금리부채권액티브,EF,,0,0,0
275280,KR7275280006,KODEX MSCI모멘텀,EF,,0,0,0
275290,KR7275290005,KODEX MSCI밸류,EF,,0,0,0
275300,KR7275300002,KODEX MSCI퀄리티,EF,,0,0,0
275750,KR7275750008,RISE 코스닥150선물인버스,EF,,0,0,0
275980,KR7275980001,TIGER 글로벌4차산업혁신기술(합성 H),EF,,0,0,0
276000,KR7276000007,TIGER 글로벌자원생산기업(합성 H),EF,,0,0,0
276650,KR7276650009,RISE 글로벌테크놀로지(합성 H),EF,,0,0,0
276970,KR7276970001,KODEX 미국S&P500배당귀족커버드콜(합성 H),EF,,0,0,0
276990,KR7276990009,KODEX 글로벌로봇(합성),EF,,0,0,0
277540,KR7277540001,ACE 아시아TOP50S&P,EF,,0,0,0
277630,KR7277630000,TIGER 코스피,EF,,0,0,0
277640,KR7277640009,TIGER 코스피대형주,EF,,0,0,0
277650,KR7277650008,TIGER 코스피중형주,EF,,0,0,0
278240,KR7278240007,RISE 코스닥150선물레버리지,EF,,0,0,0
278470,KR7278470000,에이피알,ST,2.0,27,8,0
278530,KR7278530001,KODEX 200TR,EF,,0,0,0
278540,KR7278540000,KODEX MSCI Korea TR,EF,,0,0,0
278620,KR7278620000,PLUS 단기채권액티브,EF,,0,0,0
279530,KR7279530000,KODEX 고배당,EF,,0,0,0
279540,KR7279540009,KODEX 최소변동성,EF,,0,0,0
280320,KR7280320003,ACE 미국IT인터넷S&P(합성 H),EF,,0,0,0
280360,KR7280360009,롯데웰푸드,ST,2.0,27,5,0
280920,KR7280920000,PLUS 주도업종,EF,,0,0,0
280930,KR7280930009,KODEX 미국러셀2000(H),EF,,0,0,0
280940,KR7280940008,KODEX 골드선물인버스(H),EF,,0,0,0
281820,KR7281820001,케이씨텍,ST,2.0,27,14,0
281990,KR7281990002,RISE 중소형고배당,EF,,0,0,0
282000,KR7282000009,RISE 국고채3년선물인버스,EF,,0,0,0
282330,KR7282330000,BGF리테일,ST,2.0,16,0,0
283580,KR7283580009,KODEX 차이나CSI300,EF,,0,0,0
284430,KR7284430006,KODEX 200미국채혼합,EF,,0,0,0
284740,KR7284740008,쿠쿠홈시스,ST,3.0,26,0,0
284980,KR7284980000,RISE 200금융,EF,,0,0,0
285130,KR7285130001,SK케미칼,ST,2.0,27,8,0
28513K,KR728513K010,SK케미칼우,ST,0.0,27,8,0
285690,KR7285690004,FOCUS ESG리더스,EF,,0,0,0
286940,KR7286940002,롯데이노베이트,ST,3.0,29,0,0
287180,KR7287180004,PLUS 미국나스닥테크,EF,,0,0,0
289040,KR7289040008,KODEX MSCI KOREA ESG유니버설,EF,,0,0,0
289250,KR7289250003,TIGER MSCI KOREA ESG유니버설,EF,,0,0,0
289260,KR7289260002,TIGER MSCI KOREA ESG리더스,EF,,0,0,0
289480,KR7289480006,TIGER 200커버드콜,EF,,0,0,0
289670,KR7289670002,PLUS 국채선물10년,EF,,0,0,0
290080,KR7290080001,RISE 200고배당커버드콜ATM,EF,,0,0,0
290130,KR7290130004,RISE ESG사회책임투자,EF,,0,0,0
291130,KR7291130003,ACE 멕시코MSCI(합성),EF,,0,0,0
